14639810_1766968980229123_2926074727171094949_n.png,Aranha,0.26294159010180773,0.019833513435260686,0.24756267805533597,0.053006064867715565,0.0,0.3541158891260896,7.699745099762689E-4,0.19920534549403385,0.02554276171222642,0.0,0.16937198717054128,0.07074803482086463,0.41030114076042923,0.022501538191087283,0.0,0.16531881487761746,8.210579652446372E-5,0.23623885134608513,0.10232926078931177,0.0,0.3629596692329412,0.007733938613680509,0.14450537462061666,0.06165069877823679,0.0,0.376936405923899,0.023338520958176952,0.15635611579607012,0.043772523512349476,0.0,81.49538542674475,0.004799345773292275
14900619_1766968860229135_4360548650556232129_n.png,Aranha,0.329870085328622,0.13364283289127188,0.20675659698706544,0.019526237145117344,0.0,0.15574028785288507,0.2838856516501141,0.4849535785132361,0.0015821394040608245,0.0,0.5811954286856347,0.002644551184277889,0.00127515610269774,0.001968884591720137,0.0,0.13547635666728464,0.22300341073404284,0.30592957583839964,0.05996308341390525,0.0,0.4470682681089064,0.025037717996576683,0.0348680774938094,0.014590841170783159,0.0,0.417394226742234,0.1044333338503868,0.19893393447736252,2.9884855410037794E-4,0.0,100.55021241680598,0.04008646615893687
14907203_1766968966895791_2668220095245639531_n.png,Aranha,0.4104317965209846,0.022701701230725617,0.31010956056855593,0.00951481058275468,0.0,0.45424366670282895,0.09017794759637324,0.2312299841269405,0.0015118220972136767,0.0,0.48789449646426847,7.569451266487083E-5,0.3221926590799603,0.004482728311505669,0.0,0.3855666144457413,5.204859477411425E-4,0.30996117036952653,0.011848466203744397,0.0,0.31402240847115065,3.267686612308631E-5,0.3770544286977252,0.02021622571855498,0.0,0.5456905659336491,0.00328471443073142,0.2903440894683647,0.00172277401775512,0.0,94.3691790454625,0.15627490620046824
m15.png,Aranha,0.5446398737042856,1.1866045530456184E-4,0.03546461988153348,0.06571152324865957,3.603761975916322E-4,0.6092060521140152,4.7464182121824736E-4,0.001647217382162498,0.025560341038938207,0.0014415047903665289,0.7313527981289734,0.0,0.0012448231468028897,0.0010899182561307902,0.0,0.40919833099802744,0.0,0.0515061863718827,0.13676716181770238,0.0,0.4288023135772819,0.0,0.08746025262526325,0.09942867188186692,0.0,0.6237732473668743,4.3948316779467345E-4,0.03784112080272083,0.024698954030060647,0.0011250769095543641,79.01101637807184,0.2755122908791455
m16.png,Aranha,0.3417529001579931,0.011805982830857927,0.20107969811812632,0.06695965544519644,0.0,0.2767706432138549,3.810232891609656E-4,0.31768035613647155,0.015891711347455394,0.0,0.3787549355683298,3.141529091200507E-4,0.30639394581770446,0.00833260086138701,0.0,0.3297689352615763,0.023932909016643758,0.08133609776862243,0.13277665465412675,0.0,0.38171708658855674,0.02259584610850585,0.09890839274973653,0.11083765491781665,0.0,0.3771592152725974,0.001458394731717077,0.22658559494816533,0.03698690340159972,0.0,81.97998593655592,0.22279421674614464
m17.png,Aranha,0.20785770052063318,0.015654045744162917,0.26686209018186874,0.06205941812428584,0.0024567109079722247,0.06125678398281988,0.015014744229413764,0.42802737549264636,7.031730684714776E-5,0.0,0.27950412510965145,0.020961037662845634,0.2608934089588648,0.06511382614045882,0.009826843631888899,0.19281226140802876,0.01464695713918899,0.22546775658489454,0.08594532829392634,0.0,0.29785763158210166,0.011993443945215116,0.15305981969120133,0.09710820075591105,0.0,0.43285327983697397,0.05619214548787588,0.16953254502117582,0.035422343324250684,0.005150742726553573,74.27181887434983,0.12078429649083013
m18.png,Aranha,0.2599265287550933,0.009307564108530194,0.2715128734099063,0.07264656763645952,9.668629691482816E-5,0.043088032787169106,3.9701702954188635E-4,0.5527759307994909,0.0033400720752395185,0.0,0.5458036940713972,0.0017365617249800512,0.11354059704219754,0.00929946383053529,3.8674518765931265E-4,0.1233651657023906,0.01889619062884003,0.2695714608248079,0.14905511118924145,0.0,0.32744922245951147,0.016200487050757627,0.1501635049730585,0.12889162345082184,0.0,0.2909313768576567,0.0010653761372704134,0.3142347391624026,0.011883624857167971,3.8674518765931265E-4,91.48715390700615,0.18228034889789835
m19.png,Aranha,0.24798551256664056,0.03237641474800064,0.14081273363704436,0.16754416805836336,1.538191087281357E-4,0.20667538739142788,0.015264025976042825,0.2055623057872366,0.21490726905159532,3.691658609475257E-4,0.12398533677337883,0.06698047488308499,0.18223977856949491,0.1898743078140107,1.5821394040608244E-4,0.4407830728318037,0.0021947272360645204,0.06508976659135066,0.07548562890041312,0.0,0.22049825326987374,0.0450664308968718,0.11035908359998328,0.18990946646743428,8.78966335589347E-5,0.4083330144925736,0.0033258017982618054,0.15745540969309735,0.10609123670563417,6.152764349125428E-4,60.90727198149526,0.10078245238500079
m20.png,Aranha,0.2312873065196453,0.09619317956592352,0.4582114241495746,0.013707480003515866,1.010811285927749E-4,0.22804557526622513,0.011234499601018208,0.5377088622210223,2.9884855410037794E-4,4.043245143710996E-4,0.10959593400515023,0.12827827729494168,0.6404709880786671,0.0,0.0,0.5456503747670327,0.002012315869478667,0.10432103297503537,0.044880021095192055,0.0,0.04185734204026938,0.243247625498276,0.5503448133230244,0.009651050364771029,0.0,0.4661847173605376,0.08142688982070698,0.3088276829584896,2.9884855410037794E-4,4.043245143710996E-4,126.58212914936149,0.5568913201212002
m21.png,Aranha,0.1979911310573329,0.0065460414630826086,0.38629379535951786,0.05257976619495473,0.0011646303946558846,0.1308616799976671,0.0015275400834501016,0.5600181308349655,0.01016085083941285,0.001423925463654742,0.09796365905068612,0.003703584976224829,0.5969326487735657,0.01666520172277402,0.003234596114968797,0.2981182881872192,0.0069641709193126585,0.15668295339582028,0.1257097653159884,0.0,0.26502089699376735,0.013988869873342852,0.2315414484331261,0.057783246901643666,0.0,0.3400663533410235,0.0044859684227035335,0.32640542408399414,0.028179660718994463,0.0046585215786235385,108.12514869176937,0.237643594662031
